shop_ID,W1_gps_dec_long,W1_gps_dec_lat,W1_shoptype,W1_tuksayur2,W1_rokok2,W1_gas2,W1_warung2,B,BM,BC,BMC,BT,BMT,BCT,BMCT,control,treatgroup
3016,106.84625,-6.1690469,4,0,1,0,1,0,0,1,0,0,0,0,0,0,7
3018,106.8465,-6.1695819,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
3022,106.85043,-6.169745,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2
3024,106.84839,-6.1710601,4,0,1,0,1,0,0,1,0,0,0,1,0,0,3
3026,106.84725,-6.1710968,4,0,1,0,1,0,1,0,0,0,0,0,0,0,6
3027,106.84682,-6.1710515,4,0,1,0,1,1,0,0,0,1,0,0,0,0,4
3028,106.84693,-6.1737084,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
3080,106.84547,-6.1703267,2,0,1,0,1,0,0,0,1,0,0,0,1,0,5
3082,106.84554,-6.17099,4,0,1,1,1,0,1,0,0,0,0,0,0,0,6
3083,106.8451,-6.1721716,2,0,1,0,1,0,0,0,1,0,0,0,0,0,5
3086,106.84705,-6.1731267,1,1,0,1,1,0,0,1,0,0,0,1,0,0,7
