shop_ID,W1_gps_dec_long,W1_gps_dec_lat,W1_shoptype,W1_tuksayur2,W1_rokok2,W1_gas2,W1_warung2,B,BM,BC,BMC,BT,BMT,BCT,BMCT,control,treatgroup
1626,106.83731,-6.3251781,4,1,0,0,1,0,0,1,0,0,0,1,0,0,3
1627,106.83822,-6.3265567,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1640,106.83846,-6.3252702,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
1641,106.83849,-6.3254933,1,1,1,0,0,0,1,0,0,0,1,0,0,0,6
1642,106.83924,-6.3256016,3,1,0,1,1,0,1,0,0,0,1,0,0,0,6
1648,106.83421,-6.3264952,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1653,106.84097,-6.3254519,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5
1654,106.84158,-6.3170533,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1658,106.84084,-6.3159719,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5
1661,106.83902,-6.3154883,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5
1668,106.83836,-6.3178668,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1669,106.83879,-6.3166766,1,1,0,0,0,1,0,0,0,1,0,0,0,0,8
1672,106.83859,-6.3196735,1,1,0,0,0,0,1,0,0,0,1,0,0,0,6
1676,106.83872,-6.3222585,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2
1682,106.8421,-6.3314533,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1687,106.83765,-6.3271999,3,1,0,1,1,0,0,1,0,0,0,1,0,0,7
1689,106.83959,-6.3253698,2,1,1,0,0,1,0,0,0,1,0,0,0,0,8
1694,106.83796,-6.3195415,1,1,0,1,0,0,0,1,0,0,0,1,0,0,7
1711,106.85244,-6.2021585,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1712,106.84933,-6.2053585,1,1,0,0,0,0,0,1,0,0,0,1,0,0,7
1713,106.8493,-6.2061234,2,1,1,0,1,0,1,0,0,0,1,0,0,0,2
1714,106.84635,-6.2051835,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
1715,106.84754,-6.2061081,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6
1718,106.84834,-6.2059364,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7
1721,106.84698,-6.2049632,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1722,106.85009,-6.2011085,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4
1724,106.85013,-6.2014666,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
1727,106.85378,-6.2061181,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1729,106.85433,-6.2060618,2,1,1,0,0,1,0,0,0,1,0,0,0,0,4
1731,106.85342,-6.2061119,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1732,106.85354,-6.2051568,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1
1733,106.85275,-6.2042551,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1735,106.85196,-6.2051916,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
1736,106.85414,-6.2047281,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1744,106.8438,-6.1959414,1,1,0,0,1,1,0,0,0,1,0,0,0,0,4
1781,106.85413,-6.2040734,1,1,1,0,1,0,0,1,0,0,0,1,0,0,7
1789,106.84927,-6.1999435,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
1804,106.86273,-6.3512669,1,1,0,0,0,1,0,0,0,1,0,0,0,0,8
1805,106.86203,-6.3507233,1,1,0,0,1,1,0,0,0,1,0,0,0,0,8
1806,106.86141,-6.3502731,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
1808,106.86139,-6.3467817,1,1,0,0,1,0,0,1,0,0,0,0,0,0,7
1811,106.86325,-6.3443384,1,1,0,1,0,0,0,1,0,0,0,1,0,0,3
1812,106.86371,-6.3441701,3,1,1,1,0,0,0,1,0,0,0,0,0,0,7
1813,106.86078,-6.3498569,1,1,0,0,1,0,0,0,1,0,0,0,1,0,5
1818,106.86613,-6.3550234,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6
1840,106.86662,-6.3405285,4,1,0,0,1,0,0,0,1,0,0,0,0,0,5
1880,106.86243,-6.3510151,1,1,0,1,1,1,0,0,0,1,0,0,0,0,4
1904,106.75545,-6.2000499,1,1,1,0,1,0,1,0,0,0,1,0,0,0,6
1905,106.75509,-6.1990132,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
1925,106.76192,-6.2134767,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4
1929,106.75912,-6.2166934,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1937,106.76122,-6.2201881,1,1,1,0,1,0,0,0,1,0,0,0,0,0,5
1940,106.76131,-6.2181535,4,1,0,0,1,0,1,0,0,0,0,0,0,0,6
1941,106.76161,-6.2184768,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1942,106.75831,-6.2181516,4,1,1,0,1,0,0,1,0,0,0,1,0,0,3
1943,106.75828,-6.2187133,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1947,106.7616,-6.2180481,4,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1950,106.75294,-6.2036052,2,1,1,0,0,0,0,1,0,0,0,1,0,0,3
1951,106.75397,-6.2034369,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
1958,106.75581,-6.20469,1,1,0,0,0,0,0,1,0,0,0,1,0,0,7
1980,106.75517,-6.1996431,4,1,1,0,1,1,0,0,0,1,0,0,0,0,8
1984,106.75588,-6.1993785,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
2003,106.75094,-6.1668916,2,1,1,0,0,1,0,0,0,1,0,0,0,0,8
2015,106.74966,-6.1721134,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6
2022,106.75423,-6.1617785,1,1,1,0,1,0,0,1,0,0,0,1,0,0,7
2028,106.75498,-6.1628485,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2
2033,106.75012,-6.1633234,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1
2038,106.75045,-6.1612568,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2
2039,106.75044,-6.1612616,1,1,0,0,0,1,0,0,0,1,0,0,0,0,8
2044,106.75022,-6.1612082,1,1,1,0,0,1,0,0,0,1,0,0,0,0,4
2111,106.90779,-6.3010416,1,1,1,0,0,0,0,0,1,0,0,0,1,0,5
2117,106.9064,-6.2996783,4,1,0,0,1,0,1,0,0,0,1,0,0,0,2
2120,106.89926,-6.3104467,1,1,0,0,0,0,1,0,0,0,1,0,0,0,6
2128,106.89624,-6.3101783,4,1,0,1,1,0,0,0,1,0,0,0,0,0,1
2130,106.89656,-6.3095117,1,1,0,0,0,0,0,1,0,0,0,1,0,0,7
2133,106.89422,-6.3120265,1,1,0,1,1,0,0,1,0,0,0,1,0,0,7
2138,106.89493,-6.3116102,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
2140,106.89492,-6.3119502,1,1,1,1,0,0,0,1,0,0,0,1,0,0,7
2145,106.90054,-6.3085465,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3
2205,106.80574,-6.1731114,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3
2208,106.80222,-6.1670532,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5
2212,106.80674,-6.1720033,4,1,0,0,1,1,0,0,0,1,0,0,0,0,4
2213,106.80733,-6.1696315,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
2217,106.80569,-6.1673632,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
2219,106.80531,-6.1665683,4,1,1,0,1,0,0,1,0,0,0,0,0,0,7
2220,106.80878,-6.1692567,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2
2223,106.8083,-6.1764083,1,1,1,0,1,0,1,0,0,0,1,0,0,0,6
2280,106.80426,-6.1708584,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
2283,106.80205,-6.1669865,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
2304,106.90593,-6.2946315,2,1,1,0,0,0,0,0,1,0,0,0,0,0,5
2308,106.90636,-6.2933249,4,1,0,1,1,1,0,0,0,1,0,0,0,0,8
2315,106.90508,-6.2963867,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
2326,106.9101,-6.2977715,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3
2329,106.91119,-6.2965498,2,1,1,0,0,0,1,0,0,0,1,0,0,0,6
2330,106.90942,-6.3007932,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2
2344,106.91361,-6.3018484,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3
2348,106.91968,-6.3024535,2,1,1,1,0,1,0,0,0,1,0,0,0,0,4
2349,106.92013,-6.3014598,1,1,0,0,0,0,0,1,0,0,0,1,0,0,7
2387,106.90798,-6.2927065,3,1,1,1,0,0,0,1,0,0,0,1,0,0,3
2391,106.91014,-6.2974634,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
2401,106.78223,-6.2329602,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2
2413,106.78433,-6.2328515,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6
2417,106.76794,-6.2308068,2,1,1,1,0,0,1,0,0,0,1,0,0,0,6
2425,106.78306,-6.2296515,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
2426,106.78278,-6.2292185,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1
2427,106.77307,-6.2279716,2,1,1,0,1,0,0,1,0,0,0,0,0,0,3
2428,106.77319,-6.2271485,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
2435,106.77258,-6.2312884,2,1,1,0,0,0,1,0,0,0,1,0,0,0,2
2437,106.77382,-6.2311916,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
2482,106.78395,-6.2333331,4,1,1,0,1,0,0,1,0,0,0,1,0,0,7
2487,106.78114,-6.2277718,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
2506,106.8298,-6.3399634,4,1,0,1,1,1,0,0,0,1,0,0,0,0,8
2515,106.83461,-6.3335366,1,1,0,0,0,1,0,0,0,1,0,0,0,0,8
2516,106.83365,-6.3356881,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2
2522,106.83373,-6.3487868,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3
2527,106.83451,-6.3477769,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
2530,106.83466,-6.3448501,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2538,106.83857,-6.3443918,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2543,106.82258,-6.3516784,1,1,0,0,1,1,0,0,0,1,0,0,0,0,4
2548,106.80771,-6.3631868,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
2550,106.80927,-6.3629665,1,1,0,0,1,1,0,0,0,1,0,0,0,0,8
2551,106.80949,-6.3630285,2,1,1,0,0,1,0,0,0,1,0,0,0,0,8
2555,106.80853,-6.3608632,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6
2557,106.80872,-6.3593116,2,1,1,0,0,1,0,0,0,1,0,0,0,0,4
2562,106.81075,-6.3590965,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2563,106.81257,-6.3593965,3,1,0,1,1,0,0,1,0,0,0,1,0,0,7
2588,106.83451,-6.3482599,1,1,1,0,0,0,0,0,1,0,0,0,1,0,5
2590,106.83727,-6.3471131,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
2594,106.81009,-6.3628116,3,1,0,1,1,0,1,0,0,0,1,0,0,0,2
2596,106.81091,-6.3565683,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2603,106.73051,-6.1486201,2,1,1,0,0,1,0,0,0,1,0,0,0,0,8
2606,106.72842,-6.1478848,2,1,1,0,1,0,1,0,0,0,1,0,0,0,2
2607,106.72896,-6.1469083,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2
2608,106.73037,-6.1479082,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1
2617,106.73154,-6.1537185,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
2618,106.73094,-6.1544333,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1
2619,106.73062,-6.15206,2,1,1,0,1,0,0,1,0,0,0,0,0,0,7
2620,106.73066,-6.1524582,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
2623,106.73212,-6.1530786,2,1,1,0,1,0,0,1,0,0,0,0,0,0,7
2627,106.7321,-6.1533384,2,1,1,1,0,0,1,0,0,0,1,0,0,0,6
2630,106.73378,-6.1529117,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
2637,106.73693,-6.1263165,4,1,1,0,1,1,0,0,0,1,0,0,0,0,4
2641,106.73641,-6.1262217,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
2642,106.73662,-6.1259084,4,1,0,0,1,0,0,1,0,0,0,1,0,0,3
2648,106.73534,-6.1271448,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5
2683,106.7309,-6.1480584,2,1,1,1,0,1,0,0,0,1,0,0,0,0,4
2684,106.7297,-6.1467419,4,1,0,0,1,1,0,0,0,1,0,0,0,0,8
2701,106.76497,-6.2848849,1,1,1,0,0,0,0,1,0,0,0,1,0,0,3
2703,106.76663,-6.2851415,4,1,0,1,1,0,0,0,1,0,0,0,0,0,1
2705,106.76604,-6.2855849,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
2706,106.76564,-6.2851682,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1
2709,106.76413,-6.2847185,1,1,1,0,1,0,0,0,1,0,0,0,1,0,5
2711,106.76745,-6.2766619,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3
2715,106.76416,-6.2778049,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
2718,106.76658,-6.2589068,2,1,1,0,1,0,0,1,0,0,0,1,0,0,7
2724,106.76415,-6.2836118,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
2725,106.7644,-6.2820535,2,1,1,0,1,1,0,0,0,1,0,0,0,0,8
2742,106.75993,-6.26963,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
2788,106.76726,-6.2547035,1,1,0,0,0,0,0,0,1,0,0,0,1,0,5
2801,106.8595,-6.2047081,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5
2802,106.8593,-6.2044282,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
2803,106.85954,-6.2043219,2,1,1,0,1,0,1,0,0,0,1,0,0,0,6
2805,106.86002,-6.2052102,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2
2807,106.85821,-6.1986585,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2
2811,106.8581,-6.2000051,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2
2817,106.86057,-6.2057333,4,1,0,0,1,0,0,0,1,0,0,0,1,0,5
2819,106.85995,-6.2005734,2,1,1,0,1,0,0,1,0,0,0,0,0,0,3
2821,106.85886,-6.1974502,4,1,0,0,1,0,0,1,0,0,0,1,0,0,3
2822,106.8586,-6.1968164,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2834,106.85947,-6.2028985,1,1,1,1,0,0,0,1,0,0,0,1,0,0,7
2836,106.86009,-6.2042484,2,1,1,0,0,0,0,1,0,0,0,1,0,0,7
2844,106.86227,-6.2112231,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
2853,106.85831,-6.2006316,4,1,0,0,1,1,0,0,0,1,0,0,0,0,8
2882,106.85835,-6.1996698,2,1,1,0,1,0,0,1,0,0,0,0,0,0,7
2885,106.85999,-6.2056932,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6
2901,106.83872,-6.2150302,2,1,1,0,0,0,0,0,1,0,0,0,0,0,5
2914,106.84021,-6.2182884,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2922,106.84049,-6.2159252,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
2928,106.84295,-6.2148399,4,1,0,0,1,0,0,0,1,0,0,0,1,0,5
2931,106.84178,-6.2171216,4,1,1,0,1,1,0,0,0,0,0,0,0,0,8
2932,106.84147,-6.2173333,2,1,1,0,1,0,1,0,0,0,1,0,0,0,2
2939,106.84296,-6.2206535,1,1,1,0,1,1,0,0,0,1,0,0,0,0,8
2943,106.8429,-6.2201066,2,1,1,0,1,0,0,0,1,0,0,0,0,0,5
2945,106.84418,-6.2198315,2,1,1,0,0,1,0,0,0,1,0,0,0,0,4
2988,106.84206,-6.2148767,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
2992,106.84241,-6.2165885,2,1,1,0,1,0,0,1,0,0,0,1,0,0,3
3005,106.84615,-6.1705565,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2
3006,106.84583,-6.1715016,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2
3007,106.84499,-6.1723433,2,1,1,0,1,1,0,0,0,1,0,0,0,0,4
3009,106.84593,-6.1728415,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1
3014,106.84404,-6.1695418,1,1,0,0,1,1,0,0,0,1,0,0,0,0,8
3018,106.8465,-6.1695819,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
3022,106.85043,-6.169745,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2
3028,106.84693,-6.1737084,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
3086,106.84705,-6.1731267,1,1,0,1,1,0,0,1,0,0,0,1,0,0,7
3087,106.84611,-6.1735535,2,1,1,0,0,0,0,1,0,0,0,1,0,0,3
